Country,Symptom,Gender,Condition,0-30,30-60,>60,0-30-per,30-60-per,>60-per
Yemen,body pain,F,D,168,958,107,13.62530414,77.69667478,8.678021087
Yemen,body pain,T,H,10429,55030,5058,14.78934158,78.03791993,7.172738489
Yemen,body pain,T,D,371,1859,219,15.14904042,75.9085341,8.94242548
Yemen,breathing,M,H,57,302,29,14.69072165,77.83505155,7.474226804
Yemen,breathing,M,D,1,0,0,100,0,0
Yemen,breathing,F,H,54,319,23,13.63636364,80.55555556,5.808080808
Yemen,breathing,F,D,0,0,0,0,0,0
Yemen,breathing,T,H,111,621,52,14.15816327,79.20918367,6.632653061
Yemen,breathing,T,D,1,0,0,100,0,0
Yemen,chest,M,H,0,0,0,0,0,0
Yemen,chest,M,D,0,0,0,0,0,0
Yemen,chest,F,H,0,0,0,0,0,0
Yemen,chest,F,D,0,0,0,0,0,0
Yemen,chest,T,H,0,0,0,0,0,0
Yemen,chest,T,D,0,0,0,0,0,0
Yemen,cough,M,H,489,2632,241,14.54491374,78.28673409,7.168352171
Yemen,cough,M,D,1,5,1,14.28571429,71.42857143,14.28571429
Yemen,cough,F,H,510,2796,247,14.35406699,78.69406136,6.951871658
Yemen,cough,F,D,0,1,0,0,100,0
Yemen,cough,T,H,999,5428,488,14.44685466,78.49602314,7.057122198
Yemen,cough,T,D,1,6,1,12.5,75,12.5
Yemen,cramp,M,H,0,0,0,0,0,0
Yemen,cramp,M,D,0,0,0,0,0,0
Yemen,cramp,F,H,0,0,0,0,0,0
Yemen,cramp,F,D,0,0,0,0,0,0
Yemen,cramp,T,H,0,0,0,0,0,0
Yemen,cramp,T,D,0,0,0,0,0,0
Yemen,deficit,M,H,0,0,0,0,0,0
Yemen,deficit,M,D,0,0,0,0,0,0
Yemen,deficit,F,H,0,0,0,0,0,0
Yemen,deficit,F,D,0,0,0,0,0,0
Yemen,deficit,T,H,0,0,0,0,0,0
Yemen,deficit,T,D,0,0,0,0,0,0
Yemen,diabetic,M,H,0,0,0,0,0,0
Yemen,diabetic,M,D,0,0,0,0,0,0
Yemen,diabetic,F,H,0,0,0,0,0,0
Yemen,diabetic,F,D,0,0,0,0,0,0
Yemen,diabetic,T,H,0,0,0,0,0,0
Yemen,diabetic,T,D,0,0,0,0,0,0
Yemen,diarrhea,M,H,0,0,0,0,0,0
Yemen,diarrhea,M,D,0,0,0,0,0,0
Yemen,diarrhea,F,H,0,0,0,0,0,0
Yemen,diarrhea,F,D,0,0,0,0,0,0
Yemen,diarrhea,T,H,0,0,0,0,0,0
Yemen,diarrhea,T,D,0,0,0,0,0,0
Yemen,dizziness,M,H,173,819,87,16.03336423,75.90361446,8.063021316
Yemen,dizziness,M,D,1,3,0,25,75,0
Yemen,dizziness,F,H,173,909,103,14.59915612,76.70886076,8.691983122
Yemen,dizziness,F,D,0,2,0,0,100,0
Yemen,dizziness,T,H,346,1728,190,15.28268551,76.32508834,8.392226148
Yemen,dizziness,T,D,1,5,0,16.66666667,83.33333333,0
Yemen,fatigue,M,H,0,0,0,0,0,0
Yemen,fatigue,M,D,0,0,0,0,0,0
Yemen,fatigue,F,H,0,0,0,0,0,0
Yemen,fatigue,F,D,0,0,0,0,0,0
Yemen,fatigue,T,H,0,0,0,0,0,0
Yemen,fatigue,T,D,0,0,0,0,0,0
Yemen,fever,M,H,1851,9796,945,14.6998094,77.79542567,7.50476493
Yemen,fever,M,D,70,360,43,14.79915433,76.10993658,9.090909091
Yemen,fever,F,H,1848,9887,843,14.69231992,78.60550167,6.702178407
Yemen,fever,F,D,66,363,31,14.34782609,78.91304348,6.739130435
Yemen,fever,T,H,3699,19683,1788,14.69606675,78.20023838,7.103694875
Yemen,fever,T,D,136,723,74,14.57663451,77.49196141,7.931404073
Yemen,headache,M,H,490,2548,217,15.05376344,78.27956989,6.666666667
Yemen,headache,M,D,5,28,5,13.15789474,73.68421053,13.15789474
Yemen,headache,F,H,478,2640,227,14.28998505,78.92376682,6.786248132
Yemen,headache,F,D,11,36,3,22,72,6
Yemen,headache,T,H,968,5188,444,14.66666667,78.60606061,6.727272727
Yemen,headache,T,D,16,64,8,18.18181818,72.72727273,9.090909091
Yemen,infections,M,H,0,0,0,0,0,0
Yemen,infections,M,D,0,0,0,0,0,0
Yemen,infections,F,H,0,0,0,0,0,0
Yemen,infections,F,D,0,0,0,0,0,0
Yemen,infections,T,H,0,0,0,0,0,0
Yemen,infections,T,D,0,0,0,0,0,0
Yemen,laceration,M,H,250,1207,94,16.11863314,77.8207608,6.060606061
Yemen,laceration,M,D,0,2,0,0,100,0
Yemen,laceration,F,H,234,1262,121,14.47124304,78.04576376,7.482993197
Yemen,laceration,F,D,0,0,0,0,0,0
Yemen,laceration,T,H,484,2469,215,15.27777778,77.93560606,6.786616162
Yemen,laceration,T,D,0,2,0,0,100,0
Yemen,migraine,M,H,36,160,11,17.39130435,77.29468599,5.314009662
Yemen,migraine,M,D,0,0,0,0,0,0
Yemen,migraine,F,H,28,162,13,13.79310345,79.80295567,6.403940887
Yemen,migraine,F,D,0,0,0,0,0,0
Yemen,migraine,T,H,64,322,24,15.6097561,78.53658537,5.853658537
Yemen,migraine,T,D,0,0,0,0,0,0
Yemen,pregnant,M,H,0,0,0,0,0,0
Yemen,pregnant,M,D,0,0,0,0,0,0
Yemen,pregnant,F,H,43,172,10,19.11111111,76.44444444,4.444444444
Yemen,pregnant,F,D,2,2,0,50,50,0
Yemen,pregnant,T,H,43,172,10,19.11111111,76.44444444,4.444444444
Yemen,pregnant,T,D,2,2,0,50,50,0
Yemen,rash,M,H,0,0,0,0,0,0
Yemen,rash,M,D,0,0,0,0,0,0
Yemen,rash,F,H,0,0,0,0,0,0
Yemen,rash,F,D,0,0,0,0,0,0
Yemen,rash,T,H,0,0,0,0,0,0
Yemen,rash,T,D,0,0,0,0,0,0
Yemen,urinate,M,H,237,1240,125,14.79400749,77.40324594,7.802746567
Yemen,urinate,M,D,0,0,1,0,0,100
Yemen,urinate,F,H,239,1345,114,14.0753828,79.21083628,6.713780919
Yemen,urinate,F,D,0,1,0,0,100,0
Yemen,urinate,T,H,476,2585,239,14.42424242,78.33333333,7.242424242
Yemen,urinate,T,D,0,1,1,0,50,50
Yemen,vaginal,M,H,0,0,0,0,0,0
Yemen,vaginal,M,D,0,0,0,0,0,0
Yemen,vaginal,F,H,38,150,0,20.21276596,79.78723404,0
Yemen,vaginal,F,D,7,5,0,58.33333333,41.66666667,0
Yemen,vaginal,T,H,38,150,0,20.21276596,79.78723404,0
Yemen,vaginal,T,D,7,5,0,58.33333333,41.66666667,0
Yemen,vision,M,H,162,949,69,13.72881356,80.42372881,5.847457627
Yemen,vision,M,D,0,0,0,0,0,0
Yemen,vision,F,H,154,939,83,13.0952381,79.84693878,7.057823129
Yemen,vision,F,D,0,2,0,0,100,0
Yemen,vision,T,H,316,1888,152,13.41256367,80.13582343,6.451612903
Yemen,vision,T,D,0,2,0,0,100,0
Yemen,vomiting,M,H,2487,12876,1332,14.89667565,77.12488769,7.978436658
Yemen,vomiting,M,D,223,1166,121,14.76821192,77.21854305,8.013245033
Yemen,vomiting,F,H,2442,12749,1233,14.86848514,77.62420848,7.507306381
Yemen,vomiting,F,D,214,1184,113,14.16280609,78.35870285,7.478491066
Yemen,vomiting,T,H,4929,25625,2565,14.88269573,77.37250521,7.744799058
Yemen,vomiting,T,D,437,2350,234,14.46540881,77.78881165,7.745779543
Yemen,Heart Problems,M,H,174,943,74,14.60957179,79.17716205,6.213266163
Yemen,Heart Problems,M,D,0,1,0,0,100,0
Yemen,Heart Problems,F,H,192,973,98,15.20190024,77.03879652,7.759303246
Yemen,Heart Problems,F,D,0,1,0,0,100,0
Yemen,Heart Problems,T,H,366,1916,172,14.91442543,78.07660962,7.008964955
Yemen,Heart Problems,T,D,0,2,0,0,100,0
Yemen,Vocal Problems,M,H,33,125,14,19.18604651,72.6744186,8.139534884
Yemen,Vocal Problems,M,D,0,0,0,0,0,0
Yemen,Vocal Problems,F,H,34,146,14,17.5257732,75.25773196,7.216494845
Yemen,Vocal Problems,F,D,0,0,0,0,0,0
Yemen,Vocal Problems,T,H,67,271,28,18.30601093,74.04371585,7.650273224
Yemen,Vocal Problems,T,D,0,0,0,0,0,0
Yemen,others,M,H,9675,52046,4703,14.56551849,78.35420932,7.080272191
Yemen,others,M,D,113,605,67,14.39490446,77.07006369,8.535031847
Yemen,others,F,H,9618,52325,4592,14.45554971,78.64281957,6.901630721
Yemen,others,F,D,125,619,64,15.47029703,76.60891089,7.920792079
Yemen,others,T,H,19293,104371,9295,14.5104882,78.49863492,6.990876887
Yemen,others,T,D,238,1224,131,14.94036409,76.83615819,8.223477715
All countries,abdominal pain,M,H,63734,492125,31551,10.85000255,83.77879164,5.371205802
All countries,abdominal pain,M,D,6047,44995,2949,11.20001482,83.33796373,5.462021448
All countries,abdominal pain,F,H,63454,492909,31344,10.79687667,83.86985352,5.33326981
All countries,abdominal pain,F,D,5972,45129,3093,11.01967007,83.27305606,5.707273868
All countries,abdominal pain,T,H,127188,985034,62895,10.8234329,83.82433409,5.352233012
All countries,abdominal pain,T,D,12019,90124,6042,11.10967324,83.305449,5.584877756
All countries,abscess,M,H,1024,7964,447,10.85320615,84.409115,4.737678855
All countries,abscess,M,D,0,9,2,0,81.81818182,18.18181818
All countries,abscess,F,H,935,7996,430,9.988249119,85.41822455,4.593526333
All countries,abscess,F,D,1,9,0,10,90,0
All countries,abscess,T,H,1959,15960,877,10.4224303,84.91168334,4.665886359
All countries,abscess,T,D,1,18,2,4.761904762,85.71428571,9.523809524
All countries,injury,M,H,47596,391703,22606,10.30428335,84.8016367,4.894079952
All countries,injury,M,D,439,3415,252,10.69167073,83.17096931,6.137359961
All countries,injury,F,H,46994,391806,22820,10.18023483,84.87630519,4.943459989
All countries,injury,F,D,462,3443,229,11.17561684,83.28495404,5.539429124
All countries,injury,T,H,94590,783509,45426,10.24227823,84.83895942,4.918762351
All countries,injury,T,D,901,6858,481,10.93446602,83.22815534,5.837378641
All countries,bleeding,M,H,25010,199183,12266,10.57688648,84.23574489,5.187368635
All countries,bleeding,M,D,1443,10779,733,11.13855654,83.20339637,5.658047086
All countries,bleeding,F,H,25629,202082,12049,10.68943944,84.28511845,5.025442109
All countries,bleeding,F,D,1533,11099,735,11.46854193,83.03284207,5.498615995
All countries,bleeding,T,H,50639,401265,24315,10.63355305,84.26060279,5.10584416
All countries,bleeding,T,D,2976,21878,1468,11.30613175,83.11678444,5.577083808
All countries,body pain,M,H,177993,1440406,87267,10.43539591,84.44830348,5.116300612
All countries,body pain,M,D,6227,46028,3025,11.26447178,83.2633864,5.472141823
All countries,body pain,F,H,176493,1436075,86285,10.38895066,84.53203426,5.079015077
All countries,body pain,F,D,6112,45875,3123,11.09054618,83.2426057,5.666848122
All countries,body pain,T,H,354486,2876481,173552,10.41221976,84.49008509,5.097695152
All countries,body pain,T,D,12339,91903,6148,11.1776429,83.25301205,5.569345049
All countries,breathing,M,H,1881,16025,921,9.990970415,85.11711903,4.891910554
All countries,breathing,M,D,2,15,0,11.76470588,88.23529412,0
All countries,breathing,F,H,1943,15984,930,10.30386594,84.76427852,4.931855544
All countries,breathing,F,D,2,15,0,11.76470588,88.23529412,0
All countries,breathing,T,H,3824,32009,1851,10.14754272,84.94055833,4.911898949
All countries,breathing,T,D,4,30,0,11.76470588,88.23529412,0
All countries,chest,M,H,0,0,0,0,0,0
All countries,chest,M,D,0,0,0,0,0,0
All countries,chest,F,H,0,0,0,0,0,0
All countries,chest,F,D,0,0,0,0,0,0
All countries,chest,T,H,0,0,0,0,0,0
All countries,chest,T,D,0,0,0,0,0,0
All countries,cough,M,H,19034,144062,8150,11.11500415,84.1257606,4.759235252
All countries,cough,M,D,35,153,3,18.32460733,80.10471204,1.570680628
All countries,cough,F,H,17478,144442,8316,10.26692356,84.84809324,4.8849832
All countries,cough,F,D,23,154,6,12.56830601,84.15300546,3.278688525
All countries,cough,T,H,36512,288504,16466,10.69221804,84.4858587,4.821923264
All countries,cough,T,D,58,307,9,15.50802139,82.0855615,2.406417112
All countries,cramp,M,H,0,0,0,0,0,0
All countries,cramp,M,D,0,0,0,0,0,0
All countries,cramp,F,H,0,0,0,0,0,0
All countries,cramp,F,D,0,0,0,0,0,0
All countries,cramp,T,H,0,0,0,0,0,0
All countries,cramp,T,D,0,0,0,0,0,0
All countries,deficit,M,H,0,0,0,0,0,0
All countries,deficit,M,D,0,0,0,0,0,0
All countries,deficit,F,H,0,0,0,0,0,0
All countries,deficit,F,D,0,0,0,0,0,0
All countries,deficit,T,H,0,0,0,0,0,0
All countries,deficit,T,D,0,0,0,0,0,0
All countries,diabetic,M,H,0,0,0,0,0,0
All countries,diabetic,M,D,0,0,0,0,0,0
All countries,diabetic,F,H,0,0,0,0,0,0
All countries,diabetic,F,D,0,0,0,0,0,0
All countries,diabetic,T,H,0,0,0,0,0,0
All countries,diabetic,T,D,0,0,0,0,0,0
All countries,diarrhea,M,H,0,0,0,0,0,0
All countries,diarrhea,M,D,0,0,0,0,0,0
All countries,diarrhea,F,H,0,0,0,0,0,0
All countries,diarrhea,F,D,0,0,0,0,0,0
All countries,diarrhea,T,H,0,0,0,0,0,0
All countries,diarrhea,T,D,0,0,0,0,0,0
All countries,dizziness,M,H,5704,47489,2718,10.20192806,84.93677452,4.861297419
All countries,dizziness,M,D,10,54,5,14.49275362,78.26086957,7.246376812
All countries,dizziness,F,H,5665,48032,2875,10.01378774,84.90419289,5.082019374
All countries,dizziness,F,D,6,38,2,13.04347826,82.60869565,4.347826087
All countries,dizziness,T,H,11369,95521,5593,10.1073051,84.92038797,4.972306926
All countries,dizziness,T,D,16,92,7,13.91304348,80,6.086956522
All countries,fatigue,M,H,0,0,0,0,0,0
All countries,fatigue,M,D,0,0,0,0,0,0
All countries,fatigue,F,H,0,0,0,0,0,0
All countries,fatigue,F,D,0,0,0,0,0,0
All countries,fatigue,T,H,0,0,0,0,0,0
All countries,fatigue,T,D,0,0,0,0,0,0
All countries,fever,M,H,65423,509767,30825,10.79560737,84.11788487,5.08650776
All countries,fever,M,D,2488,18878,1379,10.93866784,82.9984612,6.062870961
All countries,fever,F,H,62735,509968,30794,10.39524637,84.50215991,5.102593716
All countries,fever,F,D,2519,18787,1311,11.13763983,83.06583543,5.796524738
All countries,fever,T,H,128158,1019735,61619,10.59584361,84.30962239,5.094533994
All countries,fever,T,D,5007,37665,2690,11.03787311,83.03205326,5.93007363
All countries,headache,M,H,16352,132909,7815,10.41024727,84.61445415,4.975298582
All countries,headache,M,D,243,1672,120,11.94103194,82.16216216,5.896805897
All countries,headache,F,H,16024,133647,7927,10.16764172,84.80247211,5.029886166
All countries,headache,F,D,222,1641,104,11.28622267,83.42653787,5.287239451
All countries,headache,T,H,32376,266556,15742,10.28874327,84.70861908,5.00263765
All countries,headache,T,D,465,3313,224,11.6191904,82.7836082,5.597201399
All countries,infections,M,H,0,0,0,0,0,0
All countries,infections,M,D,0,0,0,0,0,0
All countries,infections,F,H,0,0,0,0,0,0
All countries,infections,F,D,0,0,0,0,0,0
All countries,infections,T,H,0,0,0,0,0,0
All countries,infections,T,D,0,0,0,0,0,0
All countries,laceration,M,H,7718,63651,3602,10.29464726,84.90082832,4.804524416
All countries,laceration,M,D,13,56,3,18.05555556,77.77777778,4.166666667
All countries,laceration,F,H,7676,64010,3709,10.18104649,84.89952915,4.919424365
All countries,laceration,F,D,6,56,1,9.523809524,88.88888889,1.587301587
All countries,laceration,T,H,15394,127661,7311,10.23768671,84.9001769,4.862136387
All countries,laceration,T,D,19,112,4,14.07407407,82.96296296,2.962962963
All countries,migraine,M,H,928,8063,440,9.839889725,85.49464532,4.665464956
All countries,migraine,M,D,1,4,0,20,80,0
All countries,migraine,F,H,902,8025,481,9.587585034,85.2997449,5.112670068
All countries,migraine,F,D,1,6,0,14.28571429,85.71428571,0
All countries,migraine,T,H,1830,16088,921,9.713891396,85.39731408,4.888794522
All countries,migraine,T,D,2,10,0,16.66666667,83.33333333,0
All countries,pregnant,M,H,0,0,0,0,0,0
All countries,pregnant,M,D,0,0,0,0,0,0
All countries,pregnant,F,H,1580,9220,217,14.34147227,83.68884451,1.969683217
All countries,pregnant,F,D,41,166,0,19.80676329,80.19323671,0
All countries,pregnant,T,H,1580,9220,217,14.34147227,83.68884451,1.969683217
All countries,pregnant,T,D,41,166,0,19.80676329,80.19323671,0
All countries,rash,M,H,0,0,0,0,0,0
All countries,rash,M,D,0,0,0,0,0,0
All countries,rash,F,H,0,0,0,0,0,0
All countries,rash,F,D,0,0,0,0,0,0
All countries,rash,T,H,0,0,0,0,0,0
All countries,rash,T,D,0,0,0,0,0,0
All countries,urinate,M,H,8072,67448,4004,10.15039485,84.81464715,5.034958
All countries,urinate,M,D,6,66,2,8.108108108,89.18918919,2.702702703
All countries,urinate,F,H,8232,68562,3889,10.2028928,84.97700879,4.82009841
All countries,urinate,F,D,7,61,5,9.589041096,83.56164384,6.849315068
All countries,urinate,T,H,16304,136010,7893,10.17683372,84.89641526,4.926751016
All countries,urinate,T,D,13,127,7,8.843537415,86.39455782,4.761904762
All countries,vaginal,M,H,0,0,0,0,0,0
All countries,vaginal,M,D,0,0,0,0,0,0
All countries,vaginal,F,H,1414,6575,0,17.69933659,82.30066341,0
All countries,vaginal,F,D,99,368,0,21.19914347,78.80085653,0
All countries,vaginal,T,H,1414,6575,0,17.69933659,82.30066341,0
All countries,vaginal,T,D,99,368,0,21.19914347,78.80085653,0
All countries,vision,M,H,5656,47938,2732,10.04154387,85.10812058,4.850335547
All countries,vision,M,D,7,44,4,12.72727273,80,7.272727273
All countries,vision,F,H,5717,47975,2803,10.1194796,84.91901938,4.961501018
All countries,vision,F,D,7,56,1,10.9375,87.5,1.5625
All countries,vision,T,H,11373,95913,5535,10.08057011,85.01342835,4.906001542
All countries,vision,T,D,14,100,5,11.76470588,84.03361345,4.201680672
All countries,vomiting,M,H,85199,657481,41868,10.85962873,83.80379531,5.336575965
All countries,vomiting,M,D,7868,58933,4120,11.09403421,83.09668504,5.809280749
All countries,vomiting,F,H,84776,654380,41871,10.85442629,83.78455546,5.361018249
All countries,vomiting,F,D,7868,58572,4105,11.15316465,83.02785456,5.818980792
All countries,vomiting,T,H,169975,1311861,83739,10.85703336,83.79419702,5.348769621
All countries,vomiting,T,D,15736,117505,8225,11.12352085,83.06236127,5.81411788
All countries,Heart Problems,M,H,5759,47853,2721,10.22313742,84.94665649,4.830206096
All countries,Heart Problems,M,D,1,54,3,1.724137931,93.10344828,5.172413793
All countries,Heart Problems,F,H,5739,47496,2783,10.24492128,84.78703274,4.968045985
All countries,Heart Problems,F,D,3,56,2,4.918032787,91.80327869,3.278688525
All countries,Heart Problems,T,H,11498,95349,5504,10.23399881,84.86706838,4.898932809
All countries,Heart Problems,T,D,4,110,5,3.361344538,92.43697479,4.201680672
All countries,Vocal Problems,M,H,921,7891,513,9.876675603,84.62198391,5.501340483
All countries,Vocal Problems,M,D,0,6,1,0,85.71428571,14.28571429
All countries,Vocal Problems,F,H,964,7948,435,10.31346956,85.03263079,4.653899647
All countries,Vocal Problems,F,D,0,7,0,0,100,0
All countries,Vocal Problems,T,H,1885,15839,948,10.09532991,84.82754927,5.077120823
All countries,Vocal Problems,T,D,0,13,1,0,92.85714286,7.142857143
All countries,others,M,H,330714,2730658,158922,10.26968345,84.7953013,4.93501525
All countries,others,M,D,4132,31987,2197,10.78400668,83.48209625,5.733897066
All countries,others,F,H,329198,2722908,158874,10.25225943,84.79990532,4.94783524
All countries,others,F,D,4323,31508,2149,11.38230648,82.95945234,5.65824118
All countries,others,T,H,659912,5453566,317796,10.26098406,84.79759998,4.941415962
All countries,others,T,D,8455,63495,4346,11.08183915,83.22192513,5.696235714
