COUNTRY,DATE,SYMPTOM,HOSPITALIZED
Aleppo,5/11/2009,fatigue,0
Aleppo,5/11/2009,fever,3949
Aleppo,5/11/2009,headache,478
Aleppo,5/11/2009,infections,0
Aleppo,5/11/2009,laceration,135
Aleppo,5/11/2009,migraine,21
Aleppo,5/11/2009,pregnant,30
Aleppo,5/11/2009,rash,0
Aleppo,5/11/2009,urinate,119
Aleppo,5/11/2009,vaginal,33
Aleppo,5/11/2009,vision,91
Aleppo,5/11/2009,vomiting,10829
Aleppo,5/11/2009,Heart Problems,87
Aleppo,5/11/2009,Vocal Problems,27
Aleppo,5/11/2009,others,10158
Aleppo,5/12/2009,abdominal pain,9275
Aleppo,5/12/2009,abscess,30
Aleppo,5/12/2009,injury,2256
Aleppo,5/12/2009,bleeding,2580
Aleppo,5/12/2009,body pain,13523
Aleppo,5/12/2009,breathing,73
Aleppo,5/12/2009,chest,0
Aleppo,5/12/2009,cough,683
Aleppo,5/12/2009,cramp,0
Aleppo,5/12/2009,deficit,0
Aleppo,5/12/2009,diabetic,0
Aleppo,5/12/2009,diarrhea,0
Aleppo,5/12/2009,dizziness,229
Aleppo,5/12/2009,fatigue,0
Aleppo,5/12/2009,fever,5280
Aleppo,5/12/2009,headache,820
Aleppo,5/12/2009,infections,0
Aleppo,5/12/2009,laceration,287
Aleppo,5/12/2009,migraine,34
Aleppo,5/12/2009,pregnant,35
Aleppo,5/12/2009,rash,0
Aleppo,5/12/2009,urinate,280
Aleppo,5/12/2009,vaginal,39
Aleppo,5/12/2009,vision,204
Aleppo,5/12/2009,vomiting,12307
Aleppo,5/12/2009,Heart Problems,198
Aleppo,5/12/2009,Vocal Problems,41
Aleppo,5/12/2009,others,17116
Aleppo,5/13/2009,abdominal pain,10758
Aleppo,5/13/2009,abscess,59
Aleppo,5/13/2009,injury,3715
Aleppo,5/13/2009,bleeding,3267
Aleppo,5/13/2009,body pain,18465
Aleppo,5/13/2009,breathing,151
Aleppo,5/13/2009,chest,0
Aleppo,5/13/2009,cough,1162
Aleppo,5/13/2009,cramp,0
Aleppo,5/13/2009,deficit,0
Aleppo,5/13/2009,diabetic,0
Aleppo,5/13/2009,diarrhea,0
Aleppo,5/13/2009,dizziness,425
Aleppo,5/13/2009,fatigue,0
Aleppo,5/13/2009,fever,7014
Aleppo,5/13/2009,headache,1294
Aleppo,5/13/2009,infections,0
Aleppo,5/13/2009,laceration,494
Aleppo,5/13/2009,migraine,70
Aleppo,5/13/2009,pregnant,52
Aleppo,5/13/2009,rash,0
Aleppo,5/13/2009,urinate,569
Aleppo,5/13/2009,vaginal,47
Aleppo,5/13/2009,vision,404
Aleppo,5/13/2009,vomiting,14025
Aleppo,5/13/2009,Heart Problems,405
Aleppo,5/13/2009,Vocal Problems,59
Aleppo,5/13/2009,others,26964
Aleppo,5/14/2009,abdominal pain,10379
Aleppo,5/14/2009,abscess,35
Aleppo,5/14/2009,injury,2488
Aleppo,5/14/2009,bleeding,2819
Aleppo,5/14/2009,body pain,14958
Aleppo,5/14/2009,breathing,78
Aleppo,5/14/2009,chest,0
Aleppo,5/14/2009,cough,693
Aleppo,5/14/2009,cramp,0
Aleppo,5/14/2009,deficit,0
Aleppo,5/14/2009,diabetic,0
Aleppo,5/14/2009,diarrhea,0
Aleppo,5/14/2009,dizziness,254
Aleppo,5/14/2009,fatigue,0
Aleppo,5/14/2009,fever,5915
Aleppo,5/14/2009,headache,984
Aleppo,5/14/2009,infections,0
Aleppo,5/14/2009,laceration,312
Aleppo,5/14/2009,migraine,46
Aleppo,5/14/2009,pregnant,32
Aleppo,5/14/2009,rash,0
Aleppo,5/14/2009,urinate,338
Aleppo,5/14/2009,vaginal,56
Aleppo,5/14/2009,vision,229
Aleppo,5/14/2009,vomiting,13634
Aleppo,5/14/2009,Heart Problems,237
Aleppo,5/14/2009,Vocal Problems,35
Aleppo,5/14/2009,others,18627
Aleppo,5/15/2009,abdominal pain,10019
Aleppo,5/15/2009,abscess,30
Aleppo,5/15/2009,injury,1864
Aleppo,5/15/2009,bleeding,2803
Aleppo,5/15/2009,body pain,13278
Aleppo,5/15/2009,breathing,46
Aleppo,5/15/2009,chest,0
Aleppo,5/15/2009,cough,474
Aleppo,5/15/2009,cramp,0
Aleppo,5/15/2009,deficit,0
Aleppo,5/15/2009,diabetic,0
Aleppo,5/15/2009,diarrhea,0
Aleppo,5/15/2009,dizziness,160
Aleppo,5/15/2009,fatigue,0
Aleppo,5/15/2009,fever,5254
Aleppo,5/15/2009,headache,732
Aleppo,5/15/2009,infections,0
Aleppo,5/15/2009,laceration,201
Aleppo,5/15/2009,migraine,23
Aleppo,5/15/2009,pregnant,28
Aleppo,5/15/2009,rash,0
Aleppo,5/15/2009,urinate,244
Aleppo,5/15/2009,vaginal,54
Aleppo,5/15/2009,vision,162
Aleppo,5/15/2009,vomiting,13121
Aleppo,5/15/2009,Heart Problems,136
Aleppo,5/15/2009,Vocal Problems,18
Aleppo,5/15/2009,others,14785
Aleppo,5/16/2009,abdominal pain,10348
Aleppo,5/16/2009,abscess,33
Aleppo,5/16/2009,injury,1982
Aleppo,5/16/2009,bleeding,2781
Aleppo,5/16/2009,body pain,13887
Aleppo,5/16/2009,breathing,54
Aleppo,5/16/2009,chest,0
Aleppo,5/16/2009,cough,551
Aleppo,5/16/2009,cramp,0
Aleppo,5/16/2009,deficit,0
Aleppo,5/16/2009,diabetic,0
Aleppo,5/16/2009,diarrhea,0
Aleppo,5/16/2009,dizziness,180
Aleppo,5/16/2009,fatigue,0
Aleppo,5/16/2009,fever,5382
Aleppo,5/16/2009,headache,802
Aleppo,5/16/2009,infections,0
Aleppo,5/16/2009,laceration,260
Aleppo,5/16/2009,migraine,26
Aleppo,5/16/2009,pregnant,32
Aleppo,5/16/2009,rash,0
Aleppo,5/16/2009,urinate,263
Aleppo,5/16/2009,vaginal,40
Aleppo,5/16/2009,vision,172
Aleppo,5/16/2009,vomiting,13382
Aleppo,5/16/2009,Heart Problems,176
Aleppo,5/16/2009,Vocal Problems,27
Aleppo,5/16/2009,others,15812
Aleppo,5/17/2009,abdominal pain,9992
Aleppo,5/17/2009,abscess,40
Aleppo,5/17/2009,injury,2257
Aleppo,5/17/2009,bleeding,2831
Aleppo,5/17/2009,body pain,15359
Aleppo,5/17/2009,breathing,69
Aleppo,5/17/2009,chest,0
Aleppo,5/17/2009,cough,698
Aleppo,5/17/2009,cramp,0
Aleppo,5/17/2009,deficit,0
Aleppo,5/17/2009,diabetic,0
Aleppo,5/17/2009,diarrhea,0
Aleppo,5/17/2009,dizziness,215
Aleppo,5/17/2009,fatigue,0
Aleppo,5/17/2009,fever,5681
Aleppo,5/17/2009,headache,896
Aleppo,5/17/2009,infections,0
Aleppo,5/17/2009,laceration,311
Aleppo,5/17/2009,migraine,32
Aleppo,5/17/2009,pregnant,34
Aleppo,5/17/2009,rash,0
Aleppo,5/17/2009,urinate,313
Aleppo,5/17/2009,vaginal,41
Aleppo,5/17/2009,vision,246
Aleppo,5/17/2009,vomiting,13346
Aleppo,5/17/2009,Heart Problems,211
Aleppo,5/17/2009,Vocal Problems,37
Aleppo,5/17/2009,others,17412
Aleppo,5/18/2009,abdominal pain,10048
Aleppo,5/18/2009,abscess,64
Aleppo,5/18/2009,injury,3182
Aleppo,5/18/2009,bleeding,2996
Aleppo,5/18/2009,body pain,16352
Aleppo,5/18/2009,breathing,94
Aleppo,5/18/2009,chest,0
Aleppo,5/18/2009,cough,1036
Aleppo,5/18/2009,cramp,0
Aleppo,5/18/2009,deficit,0
Aleppo,5/18/2009,diabetic,0
Aleppo,5/18/2009,diarrhea,0
Aleppo,5/18/2009,dizziness,327
Aleppo,5/18/2009,fatigue,0
Aleppo,5/18/2009,fever,6244
Aleppo,5/18/2009,headache,1135
Aleppo,5/18/2009,infections,0
Aleppo,5/18/2009,laceration,451
Aleppo,5/18/2009,migraine,48
Aleppo,5/18/2009,pregnant,42
Aleppo,5/18/2009,rash,0
Aleppo,5/18/2009,urinate,464
Aleppo,5/18/2009,vaginal,42
Aleppo,5/18/2009,vision,298
Aleppo,5/18/2009,vomiting,13294
Aleppo,5/18/2009,Heart Problems,344
Aleppo,5/18/2009,Vocal Problems,60
Aleppo,5/18/2009,others,23020
Aleppo,5/19/2009,abdominal pain,9237
Aleppo,5/19/2009,abscess,39
Aleppo,5/19/2009,injury,2240
Aleppo,5/19/2009,bleeding,2630
Aleppo,5/19/2009,body pain,13604
Aleppo,5/19/2009,breathing,73
Aleppo,5/19/2009,chest,0
Aleppo,5/19/2009,cough,693
Aleppo,5/19/2009,cramp,0
Aleppo,5/19/2009,deficit,0
Aleppo,5/19/2009,diabetic,0
Aleppo,5/19/2009,diarrhea,0
Aleppo,5/19/2009,dizziness,229
Aleppo,5/19/2009,fatigue,0
Aleppo,5/19/2009,fever,5302
Aleppo,5/19/2009,headache,862
Aleppo,5/19/2009,infections,0
Aleppo,5/19/2009,laceration,283
Aleppo,5/19/2009,migraine,41
Aleppo,5/19/2009,pregnant,26
Aleppo,5/19/2009,rash,0
Aleppo,5/19/2009,urinate,321
Aleppo,5/19/2009,vaginal,41
Aleppo,5/19/2009,vision,202
Aleppo,5/19/2009,vomiting,11898
Aleppo,5/19/2009,Heart Problems,215
Aleppo,5/19/2009,Vocal Problems,44
Aleppo,5/19/2009,others,17178
Aleppo,5/20/2009,abdominal pain,8521
Aleppo,5/20/2009,abscess,44
Aleppo,5/20/2009,injury,2577
Aleppo,5/20/2009,bleeding,2597
Aleppo,5/20/2009,body pain,13875
Aleppo,5/20/2009,breathing,96
Aleppo,5/20/2009,chest,0
Aleppo,5/20/2009,cough,834
Aleppo,5/20/2009,cramp,0
Aleppo,5/20/2009,deficit,0
Aleppo,5/20/2009,diabetic,0
Aleppo,5/20/2009,diarrhea,0
Aleppo,5/20/2009,dizziness,295
Aleppo,5/20/2009,fatigue,0
Aleppo,5/20/2009,fever,5210
Aleppo,5/20/2009,headache,952
Aleppo,5/20/2009,infections,0
Aleppo,5/20/2009,laceration,339
Aleppo,5/20/2009,migraine,44
Aleppo,5/20/2009,pregnant,39
Aleppo,5/20/2009,rash,0
Aleppo,5/20/2009,urinate,396
Aleppo,5/20/2009,vaginal,41
Aleppo,5/20/2009,vision,269
Aleppo,5/20/2009,vomiting,11186
Aleppo,5/20/2009,Heart Problems,274
Aleppo,5/20/2009,Vocal Problems,39
Aleppo,5/20/2009,others,19317
Aleppo,5/21/2009,abdominal pain,7931
Aleppo,5/21/2009,abscess,67
Aleppo,5/21/2009,injury,3057
Aleppo,5/21/2009,bleeding,2611
Aleppo,5/21/2009,body pain,14958
Aleppo,5/21/2009,breathing,122
Aleppo,5/21/2009,chest,0
Aleppo,5/21/2009,cough,1052
Aleppo,5/21/2009,cramp,0
Aleppo,5/21/2009,deficit,0
Aleppo,5/21/2009,diabetic,0
Aleppo,5/21/2009,diarrhea,0
Aleppo,5/21/2009,dizziness,353
Aleppo,5/21/2009,fatigue,0
Aleppo,5/21/2009,fever,5491
Aleppo,5/21/2009,headache,1071
Aleppo,5/21/2009,infections,0
Aleppo,5/21/2009,laceration,451
Aleppo,5/21/2009,migraine,56
Aleppo,5/21/2009,pregnant,47
Aleppo,5/21/2009,rash,0
Aleppo,5/21/2009,urinate,470
Aleppo,5/21/2009,vaginal,47
Aleppo,5/21/2009,vision,340
Aleppo,5/21/2009,vomiting,10655
Aleppo,5/21/2009,Heart Problems,341
Aleppo,5/21/2009,Vocal Problems,52
Aleppo,5/21/2009,others,22615
Aleppo,5/22/2009,abdominal pain,6697
Aleppo,5/22/2009,abscess,24
Aleppo,5/22/2009,injury,1973
Aleppo,5/22/2009,bleeding,1980
Aleppo,5/22/2009,body pain,10578
Aleppo,5/22/2009,breathing,67
Aleppo,5/22/2009,chest,0
Aleppo,5/22/2009,cough,571
Aleppo,5/22/2009,cramp,0
Aleppo,5/22/2009,deficit,0
Aleppo,5/22/2009,diabetic,0
Aleppo,5/22/2009,diarrhea,0
Aleppo,5/22/2009,dizziness,195
Aleppo,5/22/2009,fatigue,0
Aleppo,5/22/2009,fever,4084
Aleppo,5/22/2009,headache,701
Aleppo,5/22/2009,infections,0
Aleppo,5/22/2009,laceration,280
Aleppo,5/22/2009,migraine,35
Aleppo,5/22/2009,pregnant,25
Aleppo,5/22/2009,rash,0
Aleppo,5/22/2009,urinate,293
Aleppo,5/22/2009,vaginal,40
Aleppo,5/22/2009,vision,180
Aleppo,5/22/2009,vomiting,8763
Aleppo,5/22/2009,Heart Problems,222
Aleppo,5/22/2009,Vocal Problems,39
Aleppo,5/22/2009,others,14687
Aleppo,5/23/2009,abdominal pain,6208
Aleppo,5/23/2009,abscess,54
Aleppo,5/23/2009,injury,2269
Aleppo,5/23/2009,bleeding,1861
Aleppo,5/23/2009,body pain,11030
Aleppo,5/23/2009,breathing,88
Aleppo,5/23/2009,chest,0
Aleppo,5/23/2009,cough,758
Aleppo,5/23/2009,cramp,0
Aleppo,5/23/2009,deficit,0
Aleppo,5/23/2009,diabetic,0
Aleppo,5/23/2009,diarrhea,0
Aleppo,5/23/2009,dizziness,253
Aleppo,5/23/2009,fatigue,0
Aleppo,5/23/2009,fever,4146
Aleppo,5/23/2009,headache,816
Aleppo,5/23/2009,infections,0
Aleppo,5/23/2009,laceration,349
Aleppo,5/23/2009,migraine,35
Aleppo,5/23/2009,pregnant,17
Aleppo,5/23/2009,rash,0
Aleppo,5/23/2009,urinate,368
Aleppo,5/23/2009,vaginal,27
Aleppo,5/23/2009,vision,233
Aleppo,5/23/2009,vomiting,8162
Aleppo,5/23/2009,Heart Problems,243
Aleppo,5/23/2009,Vocal Problems,48
Aleppo,5/23/2009,others,16449
Aleppo,5/24/2009,abdominal pain,5280
Aleppo,5/24/2009,abscess,29
Aleppo,5/24/2009,injury,1853
Aleppo,5/24/2009,bleeding,1671
Aleppo,5/24/2009,body pain,9208
Aleppo,5/24/2009,breathing,66
Aleppo,5/24/2009,chest,0
Aleppo,5/24/2009,cough,565
Aleppo,5/24/2009,cramp,0
Aleppo,5/24/2009,deficit,0
Aleppo,5/24/2009,diabetic,0
Aleppo,5/24/2009,diarrhea,0
Aleppo,5/24/2009,dizziness,217
Aleppo,5/24/2009,fatigue,0
Aleppo,5/24/2009,fever,3448
Aleppo,5/24/2009,headache,677
Aleppo,5/24/2009,infections,0
Aleppo,5/24/2009,laceration,265
Aleppo,5/24/2009,migraine,21
Aleppo,5/24/2009,pregnant,27
Aleppo,5/24/2009,rash,0
Aleppo,5/24/2009,urinate,292
Aleppo,5/24/2009,vaginal,27
Aleppo,5/24/2009,vision,187
Aleppo,5/24/2009,vomiting,7005
Aleppo,5/24/2009,Heart Problems,214
Aleppo,5/24/2009,Vocal Problems,30
Aleppo,5/24/2009,others,13438
Aleppo,5/25/2009,abdominal pain,4891
Aleppo,5/25/2009,abscess,43
Aleppo,5/25/2009,injury,2380
Aleppo,5/25/2009,bleeding,1675
Aleppo,5/25/2009,body pain,10193
Aleppo,5/25/2009,breathing,80
Aleppo,5/25/2009,chest,0
Aleppo,5/25/2009,cough,802
Aleppo,5/25/2009,cramp,0
Aleppo,5/25/2009,deficit,0
Aleppo,5/25/2009,diabetic,0
Aleppo,5/25/2009,diarrhea,0
Aleppo,5/25/2009,dizziness,286
Aleppo,5/25/2009,fatigue,0
Aleppo,5/25/2009,fever,3708
Aleppo,5/25/2009,headache,797
Aleppo,5/25/2009,infections,0
Aleppo,5/25/2009,laceration,365
Aleppo,5/25/2009,migraine,42
Aleppo,5/25/2009,pregnant,30
Aleppo,5/25/2009,rash,0
Aleppo,5/25/2009,urinate,396
Aleppo,5/25/2009,vaginal,19
Aleppo,5/25/2009,vision,272
Aleppo,5/25/2009,vomiting,6592
Aleppo,5/25/2009,Heart Problems,264
Aleppo,5/25/2009,Vocal Problems,33
Aleppo,5/25/2009,others,16669
Aleppo,5/26/2009,abdominal pain,3764
Aleppo,5/26/2009,abscess,22
Aleppo,5/26/2009,injury,1221
Aleppo,5/26/2009,bleeding,1216
Aleppo,5/26/2009,body pain,6390
Aleppo,5/26/2009,breathing,41
Aleppo,5/26/2009,chest,0
Aleppo,5/26/2009,cough,378
Aleppo,5/26/2009,cramp,0
Aleppo,5/26/2009,deficit,0
Aleppo,5/26/2009,diabetic,0
Aleppo,5/26/2009,diarrhea,0
Aleppo,5/26/2009,dizziness,131
Aleppo,5/26/2009,fatigue,0
Aleppo,5/26/2009,fever,2412
Aleppo,5/26/2009,headache,456
Aleppo,5/26/2009,infections,0
Aleppo,5/26/2009,laceration,172
Aleppo,5/26/2009,migraine,13
Aleppo,5/26/2009,pregnant,21
Aleppo,5/26/2009,rash,0
Aleppo,5/26/2009,urinate,203
Aleppo,5/26/2009,vaginal,23
Aleppo,5/26/2009,vision,130
Aleppo,5/26/2009,vomiting,5012
Aleppo,5/26/2009,Heart Problems,132
Aleppo,5/26/2009,Vocal Problems,19
Aleppo,5/26/2009,others,9259
Aleppo,5/27/2009,abdominal pain,3325
Aleppo,5/27/2009,abscess,16
Aleppo,5/27/2009,injury,1396
Aleppo,5/27/2009,bleeding,1082
Aleppo,5/27/2009,body pain,6308
Aleppo,5/27/2009,breathing,56
Aleppo,5/27/2009,chest,0
Aleppo,5/27/2009,cough,409
Aleppo,5/27/2009,cramp,0
Aleppo,5/27/2009,deficit,0
Aleppo,5/27/2009,diabetic,0
Aleppo,5/27/2009,diarrhea,0
Aleppo,5/27/2009,dizziness,132
Aleppo,5/27/2009,fatigue,0
Aleppo,5/27/2009,fever,2370
Aleppo,5/27/2009,headache,542
Aleppo,5/27/2009,infections,0
Aleppo,5/27/2009,laceration,181
Aleppo,5/27/2009,migraine,24
Aleppo,5/27/2009,pregnant,16
Aleppo,5/27/2009,rash,0
Aleppo,5/27/2009,urinate,233
Aleppo,5/27/2009,vaginal,17
Aleppo,5/27/2009,vision,186
Aleppo,5/27/2009,vomiting,4520
Aleppo,5/27/2009,Heart Problems,142
Aleppo,5/27/2009,Vocal Problems,18
Aleppo,5/27/2009,others,9700
Aleppo,5/28/2009,abdominal pain,3335
Aleppo,5/28/2009,abscess,43
Aleppo,5/28/2009,injury,2136
Aleppo,5/28/2009,bleeding,1197
Aleppo,5/28/2009,body pain,8206
Aleppo,5/28/2009,breathing,72
Aleppo,5/28/2009,chest,0
Aleppo,5/28/2009,cough,764
Aleppo,5/28/2009,cramp,0
Aleppo,5/28/2009,deficit,0
Aleppo,5/28/2009,diabetic,0
Aleppo,5/28/2009,diarrhea,0
Aleppo,5/28/2009,dizziness,250
Aleppo,5/28/2009,fatigue,0
Aleppo,5/28/2009,fever,2952
Aleppo,5/28/2009,headache,720
Aleppo,5/28/2009,infections,0
Aleppo,5/28/2009,laceration,337
Aleppo,5/28/2009,migraine,43
Aleppo,5/28/2009,pregnant,34
Aleppo,5/28/2009,rash,0
Aleppo,5/28/2009,urinate,405
Aleppo,5/28/2009,vaginal,25
Aleppo,5/28/2009,vision,225
Aleppo,5/28/2009,vomiting,4256
Aleppo,5/28/2009,Heart Problems,252
Aleppo,5/28/2009,Vocal Problems,39
Aleppo,5/28/2009,others,14624
Aleppo,5/29/2009,abdominal pain,2671
Aleppo,5/29/2009,abscess,32
Aleppo,5/29/2009,injury,1516
Aleppo,5/29/2009,bleeding,958
Aleppo,5/29/2009,body pain,6251
Aleppo,5/29/2009,breathing,62
Aleppo,5/29/2009,chest,0
Aleppo,5/29/2009,cough,538
Aleppo,5/29/2009,cramp,0
Aleppo,5/29/2009,deficit,0
Aleppo,5/29/2009,diabetic,0
Aleppo,5/29/2009,diarrhea,0
Aleppo,5/29/2009,dizziness,157
Aleppo,5/29/2009,fatigue,0
Aleppo,5/29/2009,fever,2222
Aleppo,5/29/2009,headache,499
Aleppo,5/29/2009,infections,0
Aleppo,5/29/2009,laceration,245
Aleppo,5/29/2009,migraine,29
Aleppo,5/29/2009,pregnant,21
Aleppo,5/29/2009,rash,0
Aleppo,5/29/2009,urinate,243
Aleppo,5/29/2009,vaginal,15
Aleppo,5/29/2009,vision,186
Aleppo,5/29/2009,vomiting,3396
Aleppo,5/29/2009,Heart Problems,177
Aleppo,5/29/2009,Vocal Problems,31
Aleppo,5/29/2009,others,10440
Aleppo,5/30/2009,abdominal pain,1869
Aleppo,5/30/2009,abscess,8
Aleppo,5/30/2009,injury,697
Aleppo,5/30/2009,bleeding,535
Aleppo,5/30/2009,body pain,3291
Aleppo,5/30/2009,breathing,27
Aleppo,5/30/2009,chest,0
Aleppo,5/30/2009,cough,240
Aleppo,5/30/2009,cramp,0
Aleppo,5/30/2009,deficit,0
Aleppo,5/30/2009,diabetic,0
Aleppo,5/30/2009,diarrhea,0
Aleppo,5/30/2009,dizziness,88
Aleppo,5/30/2009,fatigue,0
Aleppo,5/30/2009,fever,1210
Aleppo,5/30/2009,headache,254
Aleppo,5/30/2009,infections,0
Aleppo,5/30/2009,laceration,85
Aleppo,5/30/2009,migraine,16
Aleppo,5/30/2009,pregnant,9
Aleppo,5/30/2009,rash,0
Aleppo,5/30/2009,urinate,99
Aleppo,5/30/2009,vaginal,9
Aleppo,5/30/2009,vision,61
Aleppo,5/30/2009,vomiting,2447
Aleppo,5/30/2009,Heart Problems,70
Aleppo,5/30/2009,Vocal Problems,10
Aleppo,5/30/2009,others,4969
Aleppo,5/31/2009,abdominal pain,1931
Aleppo,5/31/2009,abscess,27
Aleppo,5/31/2009,injury,1375
Aleppo,5/31/2009,bleeding,710
Aleppo,5/31/2009,body pain,5098
Aleppo,5/31/2009,breathing,56
Aleppo,5/31/2009,chest,0
Aleppo,5/31/2009,cough,498
Aleppo,5/31/2009,cramp,0
Aleppo,5/31/2009,deficit,0
Aleppo,5/31/2009,diabetic,0
Aleppo,5/31/2009,diarrhea,0
Aleppo,5/31/2009,dizziness,168
Aleppo,5/31/2009,fatigue,0
Aleppo,5/31/2009,fever,1857
Aleppo,5/31/2009,headache,506
Aleppo,5/31/2009,infections,0
Aleppo,5/31/2009,laceration,201
Aleppo,5/31/2009,migraine,21
Aleppo,5/31/2009,pregnant,19
Aleppo,5/31/2009,rash,0
Aleppo,5/31/2009,urinate,236
Aleppo,5/31/2009,vaginal,6
Aleppo,5/31/2009,vision,135
Aleppo,5/31/2009,vomiting,2580
Aleppo,5/31/2009,Heart Problems,179
Aleppo,5/31/2009,Vocal Problems,25
Aleppo,5/31/2009,others,9154
Aleppo,6/1/2009,abdominal pain,2004
Aleppo,6/1/2009,abscess,41
Aleppo,6/1/2009,injury,1900
Aleppo,6/1/2009,bleeding,909
Aleppo,6/1/2009,body pain,6635
Aleppo,6/1/2009,breathing,60
Aleppo,6/1/2009,chest,0
Aleppo,6/1/2009,cough,718
Aleppo,6/1/2009,cramp,0
Aleppo,6/1/2009,deficit,0
Aleppo,6/1/2009,diabetic,0
Aleppo,6/1/2009,diarrhea,0
Aleppo,6/1/2009,dizziness,227
Aleppo,6/1/2009,fatigue,0
Aleppo,6/1/2009,fever,2348
Aleppo,6/1/2009,headache,565
Aleppo,6/1/2009,infections,0
Aleppo,6/1/2009,laceration,333
Aleppo,6/1/2009,migraine,45
Aleppo,6/1/2009,pregnant,26
Aleppo,6/1/2009,rash,0
Aleppo,6/1/2009,urinate,335
Aleppo,6/1/2009,vaginal,12
Aleppo,6/1/2009,vision,231
Aleppo,6/1/2009,vomiting,2750
Aleppo,6/1/2009,Heart Problems,204
Aleppo,6/1/2009,Vocal Problems,29
Aleppo,6/1/2009,others,12973
Aleppo,6/2/2009,abdominal pain,1714
Aleppo,6/2/2009,abscess,32
Aleppo,6/2/2009,injury,1713
Aleppo,6/2/2009,bleeding,698
Aleppo,6/2/2009,body pain,5791
Aleppo,6/2/2009,breathing,68
Aleppo,6/2/2009,chest,0
Aleppo,6/2/2009,cough,623
Aleppo,6/2/2009,cramp,0
Aleppo,6/2/2009,deficit,0
Aleppo,6/2/2009,diabetic,0
Aleppo,6/2/2009,diarrhea,0
Aleppo,6/2/2009,dizziness,209
Aleppo,6/2/2009,fatigue,0
Aleppo,6/2/2009,fever,2076
Aleppo,6/2/2009,headache,547
Aleppo,6/2/2009,infections,0
Aleppo,6/2/2009,laceration,262
Aleppo,6/2/2009,migraine,38
Aleppo,6/2/2009,pregnant,23
Aleppo,6/2/2009,rash,0
Aleppo,6/2/2009,urinate,286
Aleppo,6/2/2009,vaginal,18
Aleppo,6/2/2009,vision,221
Aleppo,6/2/2009,vomiting,2372
Aleppo,6/2/2009,Heart Problems,209
Aleppo,6/2/2009,Vocal Problems,43
Aleppo,6/2/2009,others,11750
Aleppo,6/3/2009,abdominal pain,727
Aleppo,6/3/2009,abscess,0
Aleppo,6/3/2009,injury,47
Aleppo,6/3/2009,bleeding,179
Aleppo,6/3/2009,body pain,751
Aleppo,6/3/2009,breathing,0
Aleppo,6/3/2009,chest,0
Aleppo,6/3/2009,cough,0
Aleppo,6/3/2009,cramp,0
Aleppo,6/3/2009,deficit,0
Aleppo,6/3/2009,diabetic,0
Aleppo,6/3/2009,diarrhea,0
Aleppo,6/3/2009,dizziness,0
Aleppo,6/3/2009,fatigue,0
Aleppo,6/3/2009,fever,281
Aleppo,6/3/2009,headache,19
Aleppo,6/3/2009,infections,0
Aleppo,6/3/2009,laceration,0
Aleppo,6/3/2009,migraine,0
Aleppo,6/3/2009,pregnant,0
Aleppo,6/3/2009,rash,0
Aleppo,6/3/2009,urinate,0
Aleppo,6/3/2009,vaginal,4
Aleppo,6/3/2009,vision,0
Aleppo,6/3/2009,vomiting,920
Aleppo,6/3/2009,Heart Problems,0
Aleppo,6/3/2009,Vocal Problems,0
Aleppo,6/3/2009,others,465
Aleppo,6/4/2009,abdominal pain,1487
Aleppo,6/4/2009,abscess,47
Aleppo,6/4/2009,injury,1754
Aleppo,6/4/2009,bleeding,734
Aleppo,6/4/2009,body pain,5844
Aleppo,6/4/2009,breathing,79
Aleppo,6/4/2009,chest,0
Aleppo,6/4/2009,cough,703
Aleppo,6/4/2009,cramp,0
Aleppo,6/4/2009,deficit,0
Aleppo,6/4/2009,diabetic,0
Aleppo,6/4/2009,diarrhea,0
Aleppo,6/4/2009,dizziness,219
Aleppo,6/4/2009,fatigue,0
Aleppo,6/4/2009,fever,2105
Aleppo,6/4/2009,headache,564
Aleppo,6/4/2009,infections,0
Aleppo,6/4/2009,laceration,275
Aleppo,6/4/2009,migraine,47
Aleppo,6/4/2009,pregnant,24
Aleppo,6/4/2009,rash,0
Aleppo,6/4/2009,urinate,318
Aleppo,6/4/2009,vaginal,12
Aleppo,6/4/2009,vision,197
Aleppo,6/4/2009,vomiting,2043
Aleppo,6/4/2009,Heart Problems,242
Aleppo,6/4/2009,Vocal Problems,33
Aleppo,6/4/2009,others,12074
Aleppo,6/5/2009,abdominal pain,1763
Aleppo,6/5/2009,abscess,43
Aleppo,6/5/2009,injury,2388
Aleppo,6/5/2009,bleeding,1002
Aleppo,6/5/2009,body pain,7865
Aleppo,6/5/2009,breathing,112
Aleppo,6/5/2009,chest,0
Aleppo,6/5/2009,cough,893
Aleppo,6/5/2009,cramp,0
Aleppo,6/5/2009,deficit,0
Aleppo,6/5/2009,diabetic,0
Aleppo,6/5/2009,diarrhea,0
Aleppo,6/5/2009,dizziness,278
Aleppo,6/5/2009,fatigue,0
Aleppo,6/5/2009,fever,2639
Aleppo,6/5/2009,headache,777
Aleppo,6/5/2009,infections,0
Aleppo,6/5/2009,laceration,433
Aleppo,6/5/2009,migraine,46
Aleppo,6/5/2009,pregnant,27
Aleppo,6/5/2009,rash,0
Aleppo,6/5/2009,urinate,408
Aleppo,6/5/2009,vaginal,21
Aleppo,6/5/2009,vision,307
Aleppo,6/5/2009,vomiting,2336
Aleppo,6/5/2009,Heart Problems,310
Aleppo,6/5/2009,Vocal Problems,63
